category,drama,name,image,stars,director,wishNum,score,version,scoreNum,duration,id,releaseTime
"喜剧,动画,家庭",本片讲述了大迪小迪一家在一段奇幻冒险的旅途中找寻勇敢和坚强，并感悟亲情可贵的故事。原本快乐的小迪一家，因爸爸的胆小惹来是非，于是爸爸带着大迪小迪、妈妈奶奶一家逃离喧嚣人群，去找寻传说中可以忘却烦恼的“吃记忆的大雪球”。好景不长，开心快乐的旅程成了一次惊心动魄的冒险。全家竟然阴差阳错地来到了神奇古怪的动物王国。这里，动物可以与人对话，甚至可以开庭审判不爱惜小动物的人类。而传说中吃记忆的大雪球不仅吃掉了爸爸的痛苦记忆，连与家人一起温馨快乐的记忆也一并被他抛之九霄。,吃记忆的大雪球,http://p0.meituan.net/w.h/movie/54/789871.jpg,Null,张恒,168,7.40000009537,Null,43,82,854,2012-09-30
剧情,通过主要人物阿姚和阿坤的情感纠葛，交替展现海峡两岸两代客家人不同的命运，其中浸透了老一辈客家人的相思与怀旧，洋溢着新一代客家人的乐观与时尚。剧中还贯穿了美妙动听的客家山歌，在充分展示了贺州的人文景观和客家人的风俗民情的同时，也能让人们欣赏到一曲曲优美动听的客家山歌。,月光恋,http://p0.meituan.net/w.h/movie/62/127960.jpg,陈楚河，贾青，午马，齐冀，张达明,方军,39,6,2D,6,90,930,2012-09-30
剧情,制瓷世家明争暗斗，日本间谍阴险狡诈，国宝产地杀机重重……三女一男演绎出一场勾魂夺魄的奇情异恋……《青花》讲述的是民国时期发生在景德镇的一段曲折故事，以传世国宝“青花日月樽”为线索，描写了薄家和司马家两个制瓷世家爱恨情仇的曲折故事，是我国第一部完整表现青瓷制瓷业状况以及制瓷人境遇的电视剧，也是一部具有独特视角的电视剧。全剧的主要拍摄地点选在了瓷都景德镇，为了尊重历史和现实，体现出深刻的艺术品格，剧中的道具不仅采用真青花、纯瓷器，还特别请来故宫博物院的瓷器鉴定专家担任顾问。斯琴高娃母子这次也“破天荒”联袂上阵。在剧中，斯琴高娃大胆突破，首次反串男角饰演司马弓，与赵雅芝扮演的薄家掌门夏鱼儿争夺“瓷王”称号。白娘子“赵雅芝”再创经典角色“青娘子”，一个敢爱敢恨、有智有谋的景德镇第一制瓷大户的女主人。,青花,http://p0.meituan.net/w.h/movie/77/7296397.jpg,赵雅芝，斯琴高娃，刘卫华，李建群，戴娆，孙铁，陈曦，王新民，陈慧娟,Null,0,5.90000009537,2D,1,0,35091,2005-04-22
"动作,惊悚,犯罪",在上一集中，前中情局探员布莱恩（连姆·尼森饰）为了拯救被绑架的女儿小金（玛姬·格蕾斯 饰），惹上了冷血无情的阿尔巴尼亚黑帮分子，而他们誓言复仇，趁布莱恩全家至伊斯坦布尔度假时，设下了天罗地网，准备捉拿活口以彻底复仇，而第一个受害者，就是布莱恩的妻子丽诺尔（法米克·詹森 饰），并以她的生命作要挟，逼他就范；不过，他们却错估了布莱恩的能力，身怀绝技的布莱恩在这个危急的当下，迅速地展开了一连串惊险刺激的救援行动，这一次，因为小金的介入，反而使得整个情况更加复杂、状况不断，面对更多的敌人，更强大的火力，布莱恩是否能再度施展浑身绝技，让家人脱困呢? 一场枪林弹雨的生死决战即将展开！,飓风营救2,http://p0.meituan.net/w.h/movie/86/734735.jpg,连姆·尼森，玛姬·格蕾斯，法米克·詹森，拉德·舍博德兹加，卢克·葛莱姆斯，勒兰德·奥瑟，乔恩·格里斯，露奈儿·坎贝尔，劳拉·贝丝·麦克罗伊，Kevork Malikyan，Aclan Bates，Ryan Butcher，D·B·斯威尼，Alain Figlarz，Frank Alvarez，Ali Yildirim，Ergun Kuyucu，Cengiz Bozkurt，Hakan Karahan，Naci Adigüzel，Mehmet Polat，Luran Ahmeti，Erkan Üçüncü，Ugur Ugural，Alex Dawe，奥利维尔·瑞鲍汀，Michaël Vander-Meiren，Rochelle Gregorie，Emre Melemez，Ilkay Akdagli，Mylene Pilutik，内森·瑞佩，Bekir Aslantas，Tamer Avkapan，Baris Aydin，Adil Sak，Murat Tuncelli，Saruhan Sari，Yilmaz Kovan，Erdogan Yavuz，Cengiz Daner，Melis Erman，Atilla Pekoz，Serdar Okten，Mesut Makul，Mustafa Akin，Murat Karatas，Cuneyt Yanar，Baris Adem，Hasan Karagulle，Gazenfer Kokoz，Remzi Sezgin，Ahmet Orhan Ozcam，Melike Acar，Yasemin Yeltekin，Kenneth James Dakan，Ercan Kurt，Cetin Arik，Erasian Saglam，Mohammed Mouh，Julian Vinay，Gaelle Oilleau，Özcan Özdemir,奥利维尔·米加顿,955,7,2D,1175,92,886,2012-10-07
Null,故事讲述的是一位长相丑陋的农民张屠夫特别热衷于电影，他用养猪积攒的钱投资了一部电影，并亲自担任导演。因他没有拍摄电影的经验在片场惹出不少笑话。张屠夫一角由著名丑星杜旭东出演。影片围绕电影《有话好好说》杜旭东出演的农民工所说的台词：“安红，安红我爱你！”展开。女一号由著名网络歌手“QQ爱”的演唱者尚华出演。尚华出演的角色晓晓为了当女一号对张屠夫进行了色诱。,我的钱我做主,http://p0.meituan.net/w.h/movie/36/2376068.jpg,Null,Null,0,2.70000004768,Null,3,0,66245,2010-06-13
Null,动画电影《浩昊三战怪怪城》通过浩昊和他的朋友们在文字国与吃书虫斗智斗勇的历险旅程，寓教于乐地教小朋友消灭错字、赶走病句，快乐学习。有趣的童话故事，把中国汉字的结构、意义以及象形的由来，巧妙形象地告诉小朋友。避开了以字说字，枯燥乏味的传统教育方法，解决了汉字形近字、多音字、多义字、同音字多且难记，易写错别字等问题。,文字国历险记:浩昊三战怪怪城,http://p0.meituan.net/w.h/movie/5ecf19f3cb02fc913231632e23fa9d7727993.jpg,Null,何冉昊,2,7,2D,1,80,245961,2014-12-31
Null,"藏北高原，百年未遇的雪灾，上万头牲口和几十户牧民被风雪所困，参加救援的两架黑鹰直升机穿过茫茫风雪，空投下救灾物资，在返航途中，年轻的藏族飞行员格桑遇难牺牲，战友范康痛不欲生。最令人不忍的是，再过几天就是格桑的婚期。格桑的未婚妻--医生项莉从内地赶来与格桑成婚，听此噩耗后，昏倒在地。 

　　一年之后。 

　　西藏阿里，在神秘恢弘的古格王国遗址，几个身影虔诚地膜拜。这是喇嘛齐美任增和学者，他们在灵性的天地之间痴迷陶醉，几乎到了忘我的境界：学者完全忘了她的代表团的归期，追随喇嘛齐美任曾越走越远。 

　　学者的失踪，惊动了各方，县委书记索朗贡布带人分头寻找。 

　　项莉在失去未婚夫之后，没有离开西藏，留在拉萨做医生，索朗贡布是心脏有严重隐患的病人，出于对病人的高度责任感，她一直在催促索朗贡布尽快到拉萨做手术，但是索朗贡布却拖拖拉拉，项莉感到他的病情不能再拖，决定亲自赶往阿里，说服他立即进医院动手术，项莉找到了藏族司机加措，与她同往。 

　　索朗贡布，终于在峡谷的索道边找到了喇嘛和学者，一切似乎都很顺利，只要回到拉萨，学者可以归队，索朗贡布也可以及时治病，但是，事与愿违，在峡谷里，他们遇到了泥石流。 

　　山体滑坡，是河上山坡发生大规模山体塌方，公路对面半个山体突然坍塌，冲下来的树木将河拦腰斩断。 

　　河道被数百棵冲下来的树木堵住，迅速形成一个狭长的湖泊。河水冲上山路，道路被毁坏，在索道上的人全都九死一生，在泥石流中形如枯叶，任凭泥沙抛摔……幸好，此时项莉与加措及时赶到，他们竭尽全力，相互合作，最后摆脱了险境。索朗贡布在剧烈的行动中，心脏病发作，非常危险。 

　　项莉此刻成为这行人马的中心，她必须不断地为病人做紧急救助，处理突法情况，为了尽快赶会拉萨，他们决定走近道穿越雪山，索朗贡布的情况不断恶化，项莉利用一切手段维持他的生命。 

　　祸不单行，在雪山上，他们竟遇上雪崩，汽车被雪崩掀起，抛下悬崖，落到积雪的山谷中的一小块山崖上，藏族司机加措冒者生命危险，爬上雪山高处，用移动电话将他们的险境通报出去，自己冻僵在没人的雪中…… 

　　有关部门接到消息，制定营救方案，最快最可行的就是出动直升机救人。 

　　直升机部队接到命令，研究了遇难地点后发现十分棘手，那里是有名的死亡谷，是飞行禁区，一年前的事故就是在那里，机长提出要范康参加营救，因为他是唯一熟悉当地环境的，范康在事故后被停飞，他听到要他参加救助，很意外，但是当他知道遇难的有项莉时，毫不迟疑地上了飞机……格桑牺牲后，范康一直觉得自己有责任，对项莉有歉疚，但是在遇到项莉时，两人却言语不和，留下了心病…… 

　　直升机历尽艰险，赶赴现场。 

　　惊心动魄的空中营救。 

　　在生死交界之处，项莉和范康都将生的希望给了对方，自己选择了死……",极地营救,http://p0.meituan.net/w.h/movie/3cb28503173647e9b6e2d6c474766f6d93644.jpg,莫文蔚，邵兵,Null,0,5.09999990463,Null,1,0,340086,1970-01-01
"动作,历史,传记",1930年代，中国武术之都佛山。这日，武功了得的北方武师金山找（樊少皇 饰）率众来佛山踢馆，各大武馆馆主皆成他手下败将之后，他找上习得一身武艺却为人低调未设馆授徒的叶问（甄子丹 饰）。在巡警李钊（林家栋 饰）、好友武痴林（行宇 饰）等乡邻的请求及妻子张永成（熊黛林 饰）的鼓励下，叶问用咏春拳以柔克刚将金山找制服，确立在佛山的大师傅地位，李钊更私下将他视作师父。之前叶问挚友周清泉（任达华 饰）有心拉他合开纺织厂，但怕与爱妻及爱子分开的他只在资金上将周支持。几年之后，侵华日军将佛山攻占，叶问同幸存下的乡邻一样，被迫携妻儿移居废屋。生计面前，叶问混在人群争抢去煤矿做苦力的机会，李钊则成为日军翻译官。日军将领三蒲（池内博之 饰）是名武痴，他以一袋白米作奖赏，派李钊四处搜寻能打国人在打斗场上与日军切磋，多名昔日武馆馆主及武痴林因此惨死。这将叶问击怒，他走入打斗场。,叶问,http://p0.meituan.net/w.h/movie/47/896933.jpg,甄子丹，任达华，池内博之，熊黛林，林家栋，樊少皇，释彦能，黄又南，陈之辉，杜宇航，梁小熊，Li Chak，李奇龙，郑家星，释行宇，李泽，涩谷天马，刘明哲,叶伟信,29,7.90000009537,2D,203,106,284,2008-12-12
"动作,惊悚",在华尔街经营一家公司的年轻商人威尔（亨利·卡维尔 Henry Cavill 饰）从百忙之中抽身，飞往西班牙一处海滨小镇与家人度假。事隔多年，他与父亲马丁（布鲁斯·威利斯 Bruce Willis 饰）、母亲、弟弟乔什（莱菲·盖夫隆 Rafi Gavron 饰）及其女友达拉（艾玛·汉密尔顿 Emma Hamilton 饰）相聚。家人围坐餐桌，其乐融融。但是祥和的气氛很快便被破坏，威尔接到公司破产的电话，心情糟糕到极点，由此也与家人的关系紧张起来。航海途中达拉意外受伤，当威尔去镇上买药期间，留在船上的家人却遭到绑架。　　焦急的威尔在当地无人可信，他独自搜索家人的下落，在此过程中竟发现了关于父亲和事件背后的诸多秘密……,白昼冷光,http://p0.meituan.net/w.h/movie/12/753017.jpg,亨利·卡维尔，布鲁斯·威利斯，西格妮·韦弗，薇洛妮卡·恩切圭，约瑟夫·马勒，卡罗琳·古道，拉斐·加弗隆，艾玛·汉密尔顿，迈克尔·巴德，罗什迪·泽姆，奥斯卡·贾恩那达，Joe Dixon，吉姆·皮多克，Fermín Reixach，Lolo Herrero，Luiggi López，Alexandre Amaral，Paloma Bloyd，Simón Andreu，Morgan Johnson，Mark Ullod，Borja Chantres，安德莉亚·罗斯，Carlos Martínez，José Alias，Silvia Sabate，科尔姆·米尼，Laura Bayonas，David Hernández Silva，Javier Pinto，Paula Borrell,马布鲁克·埃尔·梅奇,115,6.30000019073,2D,89,93,912,2012-10-12
剧情,《千钧一发》根据发生在齐齐哈尔的一起连环爆炸勒索案改编而成，写了一个一生潦倒的老警察被裹挟进去之后，4天只身连排十一枚炸弹，被最后一枚炸弹炸成重伤而成为英雄的故事。“我们想说的是，人人都有可能成为英雄，有时候，只要你愿意”。“似乎我们展现的都是生活的表象，但重要的是，这些表象应该指向背后，二十一世纪生活的背后是平和，悲怆，是索取的无力和努力付出的终有所得。一个对生活充满无奈的小警察因为某个时候的挺身而出，把一切本来无法解决的问题全部解决了。这不是对生活的讽刺，而是生活的基本规律。”导演高群书在自己的导演阐述中这样写道。,千钧。一发,http://p0.meituan.net/w.h/movie/134e4950e91bfc42144edb18178b3801415517.jpg,马国伟，潘星谊，迟强，兰景林，周刚,Null,0,7.5,Null,0,0,263946,2008-06-12
"剧情,奇幻,爱情",报社记者袁永定（万梓良 饰）遇到了一位前来登寻人广告的女子如花（梅艳芳 饰），无意中才发现了该名冷艳的女子原是鬼魂，早在50年前，她是一名红牌妓女，结识了一名纨绔子弟十二少陈振邦（张国荣 饰）。如花深深爱上了这名多情的公子，两人已到了谈婚论嫁的地步，由于身份悬殊，遭到了十二少家人的极力反对。无奈之下，他们以胭脂扣定情，一起吞鸦片殉情。如花未能在地府看到自己的爱人，便到阳间寻找。如花在两名记者的帮助下，得知原来当年十二少被人救活了，如今生活潦倒。面对十二少的懦弱，如花伤心欲绝，把胭脂扣返还，回到阴间投胎转世。,胭脂扣,http://p0.meituan.net/w.h/movie/47/968587.jpg,张国荣，梅艳芳，朱宝意，万梓良，惠英红，刘家荣，温碧霞，谢贤，黄拔景，汪禹，谭倩红,关锦鹏,19,8.10000038147,2D,68,96,953,1988-01-07
"动作,惊悚,灾难",美景如画的澳洲黄金海岸，一场漫天海啸突然席卷而至，铺天盖地震撼狂袭，海滩和小镇顿时天翻地覆，变成人间泽国……人们被困在一家超市里，海水不断上涨，凶猛的大白鲨趁虚而入，疯狂袭击人群，电缆断裂起火，神秘劫犯趁水打劫……一波接一波的危险接踵而至，气氛紧张，扣人心弦。,大海啸之鲨口逃生,http://p0.meituan.net/w.h/movie/82/840162.jpg,沙维尔·塞缪尔，沙妮·文森，菲比·托金，马丁·萨克斯，爱丽丝·帕金逊，朱利安·麦克马洪，亚历克斯·罗素，林肯·刘易斯，达米安·加维，丹尼尔·维利，Cariba Heine，理查德·布兰卡迪萨诺，戚玉武，释小龙，彭耀顺，尼古拉斯·麦克伦，Miranda Deakin，Chris Betts，Simon Edds，Rhiannon Dannielle Pettett，Skye Fellman,金波·兰道,1257,6.5,3D,796,91,882,2012-10-12
