showRate,movieId,subBoxOffice,releaseDay,boxRateshowZero,dailyBoxOffice,movieName
1.13,78792,311,2,0.61,False,64.2,昆虫总动员
0.91,246041,97,2,0.53,False,56.6,下一站再爱你
0.66,78697,62737,31,0.41,False,43.9,后会无期
1.39,78495,2086,9,0.26,False,27.8,好命先生
0.29,78772,20358,25,0.20,False,21.6,闺蜜
0.39,78268,38851,24,0.13,False,14.0,白发魔女传之明月天国
0.53,245875,1060,9,0.10,False,10.7,江湖论剑实录
0.15,78177,5954,16,0.10,False,10.5,秦时明月之龙腾万里
0.29,78294,1127,9,0.06,False,6.3,冬荫功2:拳霸天下
26.99,78824,10372,3,33.55,False,3374.8,四大名捕大结局
15.29,78540,31793,11,25.31,False,2545.5,驯龙高手2
17.51,245867,5426,4,13.71,False,1378.7,临时同居
7.76,78857,8194,9,4.62,False,465.1,反贪风暴
4.53,78359,8619,10,4.16,False,418.8,庞贝末日
4.56,78792,689,3,3.75,False,377.5,昆虫总动员
5.81,245856,1275,4,3.24,False,326.2,丛林之王
4.73,246008,974,4,3.12,False,313.4,白雪公主之矮人力量
5.12,245964,581,3,1.88,False,189.3,床下有人2
1.49,245866,8806,18,1.49,False,149.8,绣春刀
0.85,79023,5952,17,0.94,False,94.8,神秘世界历险记2
0.91,78852,18500,24,0.87,False,87.1,暴力街区
0.93,246041,158,3,0.61,False,61.6,下一站再爱你
0.57,78697,62781,32,0.43,False,43.6,后会无期
1.33,78495,2113,10,0.27,False,27.2,好命先生
0.27,78772,20379,26,0.21,False,20.8,闺蜜
0.39,78268,38864,25,0.13,False,13.4,白发魔女传之明月天国
0.17,78177,5966,17,0.12,False,11.7,秦时明月之龙腾万里
0.51,245875,1071,10,0.10,False,10.4,江湖论剑实录
0.28,78294,1134,10,0.07,False,6.7,冬荫功2:拳霸天下
28.11,78824,12221,4,34.75,False,1848.9,四大名捕大结局
16.16,78540,32988,12,22.45,False,1194.5,驯龙高手2
18.49,245867,6271,5,15.88,False,844.8,临时同居
8.35,78857,8460,10,5.00,False,266.0,反贪风暴
5.02,78359,8863,11,4.58,False,243.9,庞贝末日
5.46,245964,733,4,2.85,False,151.4,床下有人2
5.27,245856,1412,5,2.57,False,136.5,丛林之王
4.48,246008,1096,5,2.29,False,122.1,白雪公主之矮人力量
1.68,245866,8883,19,1.45,False,77.2,绣春刀
1.00,78852,18547,25,0.87,False,46.3,暴力街区
0.82,79023,5990,18,0.71,False,38.0,神秘世界历险记2
1.08,78792,719,4,0.56,False,29.8,昆虫总动员
0.97,246041,183,4,0.47,False,24.9,下一站再爱你
1.40,78495,2130,11,0.33,False,17.4,好命先生
0.42,78697,62797,33,0.31,False,16.5,后会无期
0.32,78772,20394,27,0.29,False,15.5,闺蜜
0.01,78267,41165,39,0.26,False,14.0,京城81号
0.45,78268,38874,26,0.18,False,9.7,白发魔女传之明月天国
0.00,78479,8,-11,0.14,False,7.7,一生一世
0.52,245875,1076,11,0.10,False,5.6,江湖论剑实录
26.98,78824,14024,5,33.37,False,1802.8,四大名捕大结局
15.90,78540,34270,13,23.75,False,1283.0,驯龙高手2
17.68,245867,7091,6,15.17,False,819.8,临时同居
7.98,78857,8733,11,5.05,False,273.0,反贪风暴
4.97,78359,9128,12,4.90,False,265.0,庞贝末日
4.39,78792,907,5,3.48,False,188.0,昆虫总动员
5.26,245964,877,5,2.68,False,144.7,床下有人2
4.75,245856,1550,6,2.56,False,138.4,丛林之王
4.22,246008,1219,6,2.28,False,123.0,白雪公主之矮人力量
1.70,245866,8969,20,1.58,False,85.3,绣春刀
1.01,78852,18596,26,0.92,False,49.6,暴力街区
0.81,79023,6028,19,0.70,False,38.0,神秘世界历险记2
1.42,78495,2150,12,0.37,False,19.9,好命先生
0.91,246041,203,5,0.37,False,19.9,下一站再爱你
0.45,78697,62815,34,0.34,False,18.4,后会无期
0.30,78772,20409,28,0.28,False,15.0,闺蜜
0.01,245909,48,54,0.22,False,11.7,超萌英雄
0.44,78268,38884,27,0.19,False,10.5,白发魔女传之明月天国
0.38,246044,6,5,0.10,False,5.6,这个大叔不太囧
0.44,245875,1081,12,0.10,False,5.2,江湖论剑实录
26.88,78824,15528,6,31.60,False,1504.6,四大名捕大结局
16.21,78540,35392,14,23.56,False,1121.8,驯龙高手2
17.80,245867,7841,7,15.76,False,750.4,临时同居
7.97,78857,8990,12,5.40,False,257.0,反贪风暴
5.06,78359,9367,13,5.01,False,238.6,庞贝末日
4.39,78792,1084,6,3.72,False,176.9,昆虫总动员
5.32,245964,1015,6,2.88,False,137.2,床下有人2
4.59,245856,1668,7,2.47,False,117.6,丛林之王
4.16,246008,1323,7,2.19,False,104.2,白雪公主之矮人力量
1.74,245866,9050,21,1.71,False,81.5,绣春刀
1.03,78852,18646,27,1.05,False,50.0,暴力街区
0.82,79023,6058,20,0.64,False,30.2,神秘世界历险记2
1.44,78495,2169,13,0.39,False,18.6,好命先生
0.46,78697,62833,35,0.38,False,18.1,后会无期
0.91,246041,219,6,0.34,False,16.2,下一站再爱你
0.30,78772,20424,29,0.31,False,14.5,闺蜜
0.01,245909,60,55,0.25,False,11.7,超萌英雄
0.01,78479,18,-9,0.22,False,10.7,一生一世
0.44,78268,38893,28,0.20,False,9.4,白发魔女传之明月天国
0.45,245875,1087,13,0.11,False,5.2,江湖论剑实录
26.53,78824,16870,7,26.54,False,1342.0,四大名捕大结局
16.42,78540,36452,15,20.96,False,1060.0,驯龙高手2
16.94,245867,8508,8,13.18,False,666.2,临时同居
2.06,78625,486,-1,9.62,False,486.5,猩球崛起2：黎明之战
4.93,78359,9595,14,4.52,False,228.7,庞贝末日
5.94,78685,226,1,4.48,False,226.3,美人邦
7.24,78857,9211,13,4.39,False,221.8,反贪风暴
4.76,245964,1132,7,2.33,False,117.7,床下有人2
4.08,245856,1770,8,2.02,False,102.2,丛林之王
3.85,246008,1419,8,1.89,False,95.5,白雪公主之矮人力量
1.58,245866,9125,22,1.48,False,74.7,绣春刀
0.97,78852,18688,28,0.82,False,41.5,暴力街区
0.96,78792,1117,7,0.66,False,33.5,昆虫总动员
0.81,79023,6089,21,0.61,False,30.6,神秘世界历险记2
0.28,78772,20440,30,0.32,False,16.1,闺蜜
0.45,78697,62849,36,0.32,False,15.9,后会无期
0.68,246041,233,7,0.27,False,13.5,下一站再爱你
1.08,78495,2182,14,0.26,False,13.1,好命先生
0.01,245909,97,56,0.23,False,11.7,超萌英雄
0.44,78268,38905,29,0.22,False,11.4,白发魔女传之明月天国
41.67,78625,9387,1,78.32,False,8897.9,猩球崛起2：黎明之战
10.51,78540,37130,16,5.97,False,678.0,驯龙高手2
12.82,78824,17444,8,5.05,False,573.6,四大名捕大结局
9.84,245867,8869,9,3.18,False,361.3,临时同居
3.65,78685,358,2,1.11,False,126.4,美人邦
2.04,78792,1205,8,0.78,False,88.1,昆虫总动员
2.96,78857,9285,14,0.65,False,73.5,反贪风暴
2.90,75689,66,1,0.58,False,65.8,忘了去懂你
2.70,245964,1189,8,0.50,False,56.8,床下有人2
2.01,246008,1473,9,0.48,False,54.6,白雪公主之矮人力量
1.46,78359,9633,15,0.33,False,37.5,庞贝末日
0.84,245866,9160,23,0.31,False,35.0,绣春刀
2.71,246053,32,1,0.28,False,31.5,我们毕业的夏天
0.11,754,18330,1037,0.18,False,20.6,猩球崛起
1.14,245856,1790,9,0.18,False,20.1,丛林之王
0.57,79023,6109,22,0.18,False,20.0,神秘世界历险记2
1.52,246038,13,1,0.12,False,13.3,与贼同屋
0.41,78852,18700,29,0.10,False,11.8,暴力街区
0.01,245909,109,57,0.10,False,11.7,超萌英雄
0.14,78772,20450,31,0.09,False,9.8,闺蜜
43.94,78625,20023,2,75.24,False,10636.2,猩球崛起2：黎明之战
10.79,78540,38281,17,8.14,False,1150.3,驯龙高手2
11.23,78824,18127,9,4.83,False,683.5,四大名捕大结局
9.57,245867,9345,10,3.37,False,475.9,临时同居
2.30,78792,1398,9,1.36,False,192.7,昆虫总动员
2.61,246008,1602,10,0.91,False,129.1,白雪公主之矮人力量
3.36,78685,486,3,0.90,False,127.8,美人邦
2.83,78857,9374,15,0.63,False,89.1,反贪风暴
2.77,245964,1260,9,0.50,False,70.9,床下有人2
0.83,245866,9220,24,0.43,False,60.2,绣春刀
2.31,75689,120,2,0.37,False,52.3,忘了去懂你
1.22,78359,9681,16,0.34,False,48.3,庞贝末日
0.70,79023,6147,23,0.27,False,37.8,神秘世界历险记2
1.23,245856,1826,10,0.25,False,35.7,丛林之王
2.20,246053,61,2,0.20,False,28.9,我们毕业的夏天
0.13,754,18353,1038,0.16,False,22.7,猩球崛起
0.41,78852,18717,30,0.12,False,17.4,暴力街区
1.20,246038,28,2,0.10,False,14.5,与贼同屋
0.24,78697,62861,38,0.08,False,11.3,后会无期
0.12,78772,20459,32,0.07,False,9.2,闺蜜
43.72,78625,28844,3,71.32,False,8821.0,猩球崛起2：黎明之战
10.71,78540,39276,18,8.05,False,995.1,驯龙高手2
10.82,78824,18729,10,4.87,False,602.0,四大名捕大结局
1.71,78488,419,-1,3.39,False,419.0,敢死队3
9.43,245867,9763,11,3.38,False,417.8,临时同居
2.35,78792,1590,10,1.55,False,192.1,昆虫总动员
2.70,246008,1736,11,1.08,False,133.3,白雪公主之矮人力量
3.13,78685,581,4,0.77,False,95.6,美人邦
2.82,78857,9458,16,0.68,False,83.8,反贪风暴
2.74,245964,1322,10,0.50,False,62.1,床下有人2
0.83,245866,9270,25,0.40,False,49.4,绣春刀
2.09,75689,166,3,0.37,False,46.1,忘了去懂你
1.18,78359,9723,17,0.34,False,41.5,庞贝末日
0.70,79023,6183,24,0.30,False,36.7,神秘世界历险记2
1.20,245856,1861,11,0.29,False,35.5,丛林之王
2.01,246053,85,3,0.19,False,24.0,我们毕业的夏天
0.10,754,18378,1039,0.16,False,19.5,猩球崛起
0.40,78852,18731,31,0.12,False,14.5,暴力街区
1.12,246038,41,3,0.10,False,12.7,与贼同屋
0.24,78697,62871,39,0.08,False,10.0,后会无期
40.50,78488,4667,1,55.36,False,4245.6,敢死队3
36.65,78625,31812,4,38.69,False,2967.3,猩球崛起2：黎明之战
5.60,78824,18830,11,1.32,False,101.1,四大名捕大结局
4.96,78540,39360,19,1.10,False,84.3,驯龙高手2
4.18,245867,9826,12,0.83,False,63.4,临时同居
1.63,78685,609,5,0.36,False,28.0,美人邦
1.88,245964,1342,11,0.26,False,19.9,床下有人2
0.01,245909,121,60,0.15,False,11.7,超萌英雄
0.94,75689,174,4,0.11,False,8.2,忘了去懂你
0.46,245866,9277,26,0.09,False,7.3,绣春刀
0.09,754,18385,1040,0.09,False,7.1,猩球崛起
0.96,78857,9465,17,0.09,False,6.9,反贪风暴
0.01,78479,25,-4,0.09,False,6.7,一生一世
0.48,78359,9727,18,0.05,False,3.9,庞贝末日
0.91,246053,88,4,0.04,False,3.4,我们毕业的夏天
0.01,220,17277,1069,0.03,False,2.6,白蛇传说
0.59,246008,1738,12,0.03,False,2.1,白雪公主之矮人力量
0.12,78697,62880,40,0.02,False,1.8,后会无期
0.00,901,4319,2168,0.02,False,1.5,保持通话
0.01,78927,755,140,0.02,False,1.5,西藏天空
40.91,78488,8128,2,52.12,False,3461.2,敢死队3
36.25,78625,34592,5,41.87,False,2780.5,猩球崛起2：黎明之战
5.32,78824,18931,12,1.52,False,100.8,四大名捕大结局
4.60,78540,39441,20,1.22,False,81.3,驯龙高手2
4.21,245867,9893,13,1.01,False,66.8,临时同居
1.60,78685,631,6,0.33,False,21.9,美人邦
1.90,245964,1363,12,0.31,False,20.8,床下有人2
0.01,245909,132,61,0.18,False,11.7,超萌英雄
0.97,78857,9474,18,0.14,False,9.6,反贪风暴
0.46,245866,9285,27,0.13,False,8.5,绣春刀
0.87,75689,182,5,0.12,False,8.2,忘了去懂你
0.08,754,18390,1041,0.08,False,5.0,猩球崛起
0.48,78792,1595,12,0.07,False,5.0,昆虫总动员
0.46,78359,9730,19,0.06,False,3.8,庞贝末日
0.00,78479,33,-3,0.06,False,3.8,一生一世
0.85,246053,91,5,0.05,False,3.2,我们毕业的夏天
0.01,220,17279,1070,0.04,False,2.6,白蛇传说
0.10,78697,62882,41,0.03,False,1.8,后会无期
0.43,246038,42,5,0.03,False,1.7,与贼同屋
0.48,246008,1740,13,0.02,False,1.7,白雪公主之矮人力量
41.56,78488,11029,3,51.90,False,2901.5,敢死队3
36.23,78625,36903,6,41.33,False,2310.4,猩球崛起2：黎明之战
5.34,78824,19023,13,1.64,False,91.9,四大名捕大结局
4.40,78540,39514,21,1.30,False,72.7,驯龙高手2
4.35,245867,9957,14,1.15,False,64.0,临时同居
1.91,245964,1383,13,0.36,False,20.1,床下有人2
1.61,78685,650,7,0.34,False,18.9,美人邦
0.01,245909,144,62,0.21,False,11.7,超萌英雄
1.01,78857,9484,19,0.18,False,9.9,反贪风暴
0.00,78479,49,-2,0.16,False,9.1,一生一世
0.47,245866,9294,28,0.15,False,8.4,绣春刀
0.85,75689,189,6,0.13,False,7.1,忘了去懂你
0.07,754,18394,1042,0.08,False,4.6,猩球崛起
0.47,78359,9735,20,0.08,False,4.6,庞贝末日
0.02,78927,759,142,0.07,False,3.9,西藏天空
0.44,78792,1598,13,0.06,False,3.6,昆虫总动员
0.80,246053,94,6,0.05,False,2.8,我们毕业的夏天
0.02,220,17298,1071,0.05,False,2.6,白蛇传说
0.42,246008,1742,14,0.04,False,2.0,白雪公主之矮人力量
0.01,79200,1050,107,0.03,False,1.8,天上的菊美
41.71,78488,13452,4,50.42,False,2422.6,敢死队3
36.32,78625,38907,7,41.71,False,2004.0,猩球崛起2：黎明之战
5.33,78824,19111,14,1.82,False,87.4,四大名捕大结局
4.37,78540,39581,22,1.38,False,66.5,驯龙高手2
4.45,245867,10018,15,1.28,False,61.6,临时同居
0.36,78479,86,-1,0.78,False,37.4,一生一世
1.96,245964,1401,14,0.38,False,18.3,床下有人2
0.87,75689,202,7,0.27,False,13.1,忘了去懂你
0.01,245909,156,63,0.24,False,11.7,超萌英雄
1.63,78685,662,8,0.24,False,11.6,美人邦
1.00,78857,9494,20,0.21,False,10.2,反贪风暴
0.48,245866,9302,29,0.17,False,8.4,绣春刀
0.47,78359,9739,21,0.09,False,4.3,庞贝末日
0.02,78927,798,143,0.08,False,3.9,西藏天空
0.02,79200,1066,108,0.06,False,2.7,天上的菊美
0.79,246053,97,7,0.05,False,2.5,我们毕业的夏天
0.01,246096,2,-6,0.05,False,2.2,孕城
0.08,754,18396,1043,0.04,False,1.9,猩球崛起
0.11,78697,62883,43,0.04,False,1.7,后会无期
0.02,245934,98,81,0.03,False,1.7,兰辉
30.55,78488,16250,5,38.96,False,2798.5,敢死队3
25.37,78625,41228,8,32.32,False,2321.6,猩球崛起2：黎明之战
26.92,78479,1934,1,25.72,False,1847.6,一生一世
5.11,246013,44,1,0.61,False,43.6,挑战者联盟
0.94,78540,39620,23,0.55,False,39.6,驯龙高手2
3.06,245884,34,1,0.48,False,34.5,动物也疯狂
1.06,78824,19128,15,0.24,False,17.2,四大名捕大结局
1.96,246029,14,1,0.19,False,13.6,大峰祖师
1.20,245867,10031,16,0.18,False,12.9,临时同居
0.01,245909,168,64,0.16,False,11.7,超萌英雄
1.55,246068,10,1,0.13,False,9.6,摩登森林之美食总动员
1.03,245964,1410,15,0.13,False,9.1,床下有人2
0.61,78685,667,9,0.08,False,5.5,美人邦
0.22,78857,9499,21,0.07,False,4.9,反贪风暴
0.19,245866,9306,30,0.05,False,3.3,绣春刀
0.01,78927,802,144,0.04,False,2.7,西藏天空
0.02,79200,1087,109,0.03,False,2.5,天上的菊美
0.05,754,18398,1044,0.03,False,2.3,猩球崛起
0.01,245934,136,82,0.03,False,2.2,兰辉
0.13,78359,9741,22,0.03,False,1.9,庞贝末日
28.60,78488,20783,6,37.94,False,4532.5,敢死队3
23.62,78625,45429,9,35.16,False,4200.8,猩球崛起2：黎明之战
26.01,78479,4344,2,20.18,False,2410.4,一生一世
5.39,246009,210,1,1.76,False,209.9,龟兔再跑
3.59,245884,184,2,1.24,False,148.2,动物也疯狂
5.29,246013,187,2,1.20,False,143.5,挑战者联盟
1.14,78540,39749,24,1.08,False,129.1,驯龙高手2
1.73,246068,57,2,0.40,False,47.4,摩登森林之美食总动员
0.71,78824,19150,16,0.19,False,22.2,四大名捕大结局
0.89,245867,10047,17,0.13,False,15.9,临时同居
0.91,245964,1424,16,0.11,False,13.5,床下有人2
1.05,246029,24,2,0.08,False,9.9,大峰祖师
0.48,78685,674,10,0.05,False,6.4,美人邦
0.15,245866,9311,31,0.05,False,5.8,绣春刀
0.06,754,18404,1045,0.05,False,5.5,猩球崛起
0.05,79023,6188,30,0.04,False,4.4,神秘世界历险记2
0.09,78359,9744,23,0.03,False,3.1,庞贝末日
0.09,246008,1744,17,0.02,False,2.6,白雪公主之矮人力量
0.13,78857,9501,22,0.02,False,1.9,反贪风暴
0.01,70010,983,1104,0.01,False,1.7,通道转兵
28.66,78488,25804,7,36.01,False,5020.9,敢死队3
23.97,78625,50312,10,35.02,False,4883.0,猩球崛起2：黎明之战
25.44,78479,7287,3,21.10,False,2942.4,一生一世
5.47,246009,464,2,1.82,False,254.2,龟兔再跑
3.63,245884,391,3,1.48,False,206.4,动物也疯狂
1.36,78540,39934,25,1.32,False,184.7,驯龙高手2
4.70,246013,351,3,1.18,False,164.3,挑战者联盟
0.80,78514,93,-1,0.66,False,92.6,分歧者：异类觉醒
1.69,246068,114,3,0.41,False,56.6,摩登森林之美食总动员
0.69,78824,19177,17,0.20,False,27.4,四大名捕大结局
0.94,245964,1442,17,0.13,False,17.6,床下有人2
0.86,245867,10065,18,0.13,False,17.5,临时同居
0.06,754,18410,1046,0.05,False,6.5,猩球崛起
0.78,246029,30,3,0.05,False,6.3,大峰祖师
0.05,79023,6193,31,0.04,False,5.1,神秘世界历险记2
0.13,245866,9316,32,0.04,False,5.0,绣春刀
0.47,78685,679,11,0.04,False,5.0,美人邦
0.08,78359,9748,24,0.03,False,3.6,庞贝末日
0.07,246008,1747,18,0.02,False,2.4,白雪公主之矮人力量
0.14,78857,9504,23,0.02,False,2.3,反贪风暴
20.32,78625,54148,11,30.28,False,3836.4,猩球崛起2：黎明之战
23.54,78488,29452,8,28.79,False,3648.5,敢死队3
20.35,78479,9756,4,19.49,False,2469.0,一生一世
19.68,78514,1958,1,14.73,False,1865.8,分歧者：异类觉醒
4.42,246009,704,3,1.89,False,239.4,龟兔再跑
2.94,245884,591,4,1.58,False,199.9,动物也疯狂
1.14,78540,40092,26,1.25,False,158.0,驯龙高手2
3.15,246013,468,4,0.92,False,116.6,挑战者联盟
1.33,246068,162,4,0.38,False,48.8,摩登森林之美食总动员
0.87,245964,1456,18,0.11,False,14.1,床下有人2
0.34,78824,19188,18,0.08,False,10.5,四大名捕大结局
0.66,245867,10075,19,0.08,False,10.4,临时同居
0.05,754,18416,1047,0.04,False,5.5,猩球崛起
0.44,78685,683,12,0.03,False,4.0,美人邦
0.07,246008,1751,19,0.02,False,2.6,白雪公主之矮人力量
0.28,246029,32,4,0.02,False,2.5,大峰祖师
0.14,78495,2184,25,0.01,False,1.8,好命先生
0.05,245866,9318,33,0.01,False,1.4,绣春刀
0.24,246053,98,11,0.01,False,1.3,我们毕业的夏天
0.01,70010,984,1106,0.01,False,1.3,通道转兵
24.93,78488,30915,9,29.09,False,1463.1,敢死队3
22.00,78625,55517,12,27.22,False,1369.0,猩球崛起2：黎明之战
21.72,78479,11074,5,26.20,False,1317.9,一生一世
19.99,78514,2738,2,15.51,False,779.9,分歧者：异类觉醒
0.77,78540,40109,27,0.33,False,16.5,驯龙高手2
0.01,78927,813,148,0.21,False,10.7,西藏天空
2.84,246009,714,4,0.20,False,10.0,龟兔再跑
1.71,245884,600,5,0.19,False,9.3,动物也疯狂
1.03,245964,1463,19,0.16,False,7.9,床下有人2
2.04,246013,475,5,0.15,False,7.5,挑战者联盟
0.81,245867,10081,20,0.11,False,5.6,临时同居
0.40,78824,19193,19,0.10,False,5.3,四大名捕大结局
0.32,246029,36,5,0.07,False,3.7,大峰祖师
0.01,79200,1089,113,0.04,False,2.2,天上的菊美
0.75,246068,164,5,0.04,False,1.9,摩登森林之美食总动员
0.00,245967,733,33,0.03,False,1.7,洋妞到我家
0.52,78685,684,13,0.03,False,1.5,美人邦
0.06,754,18417,1048,0.03,False,1.5,猩球崛起
0.00,78267,41167,54,0.03,False,1.4,京城81号
0.09,78857,9505,25,0.02,False,1.2,反贪风暴
24.89,78488,32219,10,28.55,False,1303.2,敢死队3
21.56,78479,12300,6,26.87,False,1226.6,一生一世
22.29,78625,56733,13,26.62,False,1215.2,猩球崛起2：黎明之战
18.35,78514,3419,3,14.92,False,681.0,分歧者：异类觉醒
4.37,245994,32,1,0.70,False,31.9,有一天
0.73,78540,40124,28,0.35,False,15.9,驯龙高手2
0.01,78927,825,149,0.27,False,12.1,西藏天空
2.15,246009,725,5,0.25,False,11.6,龟兔再跑
1.25,245884,609,6,0.20,False,9.2,动物也疯狂
1.03,245964,1471,20,0.16,False,7.3,床下有人2
1.54,246013,483,6,0.16,False,7.3,挑战者联盟
0.09,78857,9511,26,0.14,False,6.6,反贪风暴
0.77,245867,10086,21,0.11,False,4.9,临时同居
0.38,78824,19197,20,0.08,False,3.8,四大名捕大结局
0.00,245935,4,-9,0.08,False,3.8,触不可及
0.00,78267,41170,55,0.06,False,2.8,京城81号
0.06,246096,7,1,0.06,False,2.6,孕城
0.00,245967,745,34,0.04,False,1.9,洋妞到我家
0.53,78685,686,14,0.04,False,1.8,美人邦
0.00,78431,180,103,0.03,False,1.5,我是狼之火龙山大冒险
24.90,78488,33334,11,28.33,False,1114.9,敢死队3
22.18,78479,13384,7,27.53,False,1083.3,一生一世
22.33,78625,57758,14,26.05,False,1025.0,猩球崛起2：黎明之战
17.78,78514,3995,4,14.64,False,575.9,分歧者：异类觉醒
0.02,78927,850,150,0.62,False,24.6,西藏天空
0.44,78896,20,-1,0.50,False,19.7,不惧风暴
3.78,245994,48,2,0.40,False,15.9,有一天
0.72,78540,40137,29,0.33,False,12.9,驯龙高手2
1.95,246009,732,6,0.17,False,6.6,龟兔再跑
1.02,245964,1477,21,0.16,False,6.4,床下有人2
0.80,245867,10091,22,0.14,False,5.5,临时同居
1.37,246013,487,7,0.11,False,4.3,挑战者联盟
1.10,245884,613,7,0.10,False,4.1,动物也疯狂
0.37,78824,19201,21,0.10,False,3.7,四大名捕大结局
